year,city_types,id_city,city_population,cpi,rev_total,own_source_rev,rev_utility,spending_direct,education_services,social_services,transportation,public_safety,envir_housing,spending_utility,sp_empl_retire_tr,debt_outstanding,cash_holdings
2007,core,362009009,99104,1.182201,4207.88,2911.91,205.79,4116,1494.88,167.16,621.52,357.57,766.58,246.53,56.2,6593.96,5050.28
2008,core,362009009,100773,1.138489,4121.79,2881.46,202.18,4040.23,1419.67,175.4,680.91,356.14,577.52,190.68,55.11,6613.3,5089.08
2009,core,362009009,102409,1.142553,3876.22,2832.47,206.39,4240.9,1379.83,93.05,835.56,375.44,487.17,165.54,47.51,6849.84,4383.94
2010,core,362009009,104490,1.124115,4406.43,2635.24,204.62,4942.04,1623.42,174.15,709.88,388.31,1231.77,168.43,44.21,7213.44,4236.01
2011,core,362009009,106008,1.089718,4615.65,2800.67,209.53,4861.75,1576.97,188.44,668.71,368.79,1310.12,167.87,44.89,7033.08,4083.92
2012,core,362009009,108104,1.067624,4979.08,2885.73,201.15,4914.89,1475.05,179.43,1054.75,346.49,754.66,162.48,57.89,8545.15,5922.35
2013,core,362009009,110821,1.052211,5053.51,3154.22,223.01,4455.6,1440.12,174.31,541.08,339.25,745.77,153.56,47.3,8122.35,5814.39
2014,core,362009009,113676,1.035415,4910.76,2840.24,202.24,4249.54,1481.52,176.16,427.13,355.47,747.01,156.57,48.16,8045.78,6066.95
2015,core,362009009,115648,1.034187,5218.35,2862.35,186.77,5259.41,1625.72,178.22,760.02,374.87,938.27,148.72,50.53,8406.68,6453
2016,core,362009009,118027,1.021304,5031.63,2979.81,187.3,5452.89,1586.06,179.96,981.86,408.54,860.34,150.95,71.41,8518.34,7193.99
2017,core,362009009,120126,1,5175.5,2893.13,201.17,6009.82,1547.56,167.65,1142.39,423.67,966.57,153.65,75.88,9975.93,6813.14
1998,core,292055007,218086,1.503804,4913.57,2915.39,1056.55,4459.47,1441.41,669.82,303.21,295.78,366.07,879.28,35.26,4048.48,3632.91
1999,core,292055007,221271,1.471308,4755.69,2612.04,1028.56,4292.27,1423.78,301.25,314.43,348.69,406.87,903.18,30.92,3979.24,4116.58
2000,core,292055007,224264,1.423461,4675.48,2506.24,1049.05,4227.39,1414.14,196.27,302.14,337.22,395.51,889.42,38.83,4316.55,4288.79
2001,core,292055007,228142,1.384077,4712.04,2533.38,1042.18,4475.42,1590.2,198.93,349.19,344.83,429.2,890.69,30.21,4555.29,4561.94
2002,core,292055007,230897,1.362535,4884.68,2564.83,1042.52,4722.24,1815.52,186.52,374.41,361.76,316.81,892.97,31.07,4637.97,4610.72
2003,core,292055007,234270,1.332174,4730.4,2527.07,1040.46,4430.33,1637.15,278.4,191.19,390.26,349.28,932.21,48.82,5129.04,5523.46
2004,core,292055007,238080,1.297618,4839.53,2616.14,1019.96,5022.82,1508.08,267.4,422.59,404.92,471.81,1310.06,37.67,5808.61,5196.75
2005,core,292055007,240190,1.255095,4964.65,2606.23,1013.98,5086.01,1405.11,371.13,473.97,375.95,548.66,1116.04,39.05,5528.77,4840.73
2006,core,292055007,243602,1.215873,4837.4,2696.99,969.01,4438.64,1460.6,253.91,462.49,383.43,424.99,825.63,37.6,6833.99,5624.17
2007,core,292055007,246652,1.182201,4932.02,2827.02,1026.06,5403.67,1710.11,254.2,453.96,399.59,564.77,1369.87,37.92,6814.73,5201.8
2008,core,292055007,250002,1.138489,4871.91,2711.72,1046.95,5329.54,1923.18,197.35,350.66,389.99,365.63,1347.21,43.13,7146.79,4290.6
2009,core,292055007,253225,1.142553,4774.55,2640.71,1126.23,5569.61,1935.77,238.99,534.4,410.42,371.9,1416.45,41.69,8436.82,5132.72
2010,core,292055007,256333,1.124115,4601.24,2399.88,1201.26,5035.26,1809.9,209.94,403.6,409.93,328.86,1263.15,42.35,8203.54,5096.52
2011,core,292055007,259261,1.089718,4540.6,2237.64,1144.1,4817.39,1726.25,216.89,390.33,367.35,335.98,1104.87,45.31,7700.41,4605.14
2012,core,292055007,262466,1.067624,4682.64,2250.22,1185.59,4617.97,1709.4,123.75,337.36,392.2,335.11,1095.01,45.41,8342.92,5106.57
2013,core,292055007,265663,1.052211,4718.56,2315.97,1207.66,4654.12,1629.57,142.37,407.33,426.93,329.23,1136.39,47.73,7750.06,4488.26
2014,core,292055007,268937,1.035415,4752.98,2338.42,1193.48,4513.93,1593.3,176.68,331,393.25,342.27,1087.93,47.28,7837.55,4451.71
2015,core,292055007,273945,1.034187,4976.49,2476.35,1208.55,4892.23,1737.25,166.08,399.93,401.84,302.43,1240.11,48.71,7228.55,4045.86
2016,core,292055007,277178,1.021304,5040.68,2544.52,1267.87,5087.36,1972.26,174.4,355.82,404.63,319.36,1234.51,43.14,7068.68,3764.51
2017,core,292055007,281254,1,3895.4,2455.98,206.94,4206.9,1842.76,178.21,383.09,433.3,328.19,324.68,43.14,6928.12,4050.76
1998,core,292028004,395430,1.503804,5342.48,2398.09,1424.7,4645.33,1383.01,154.23,243.9,402.23,423.88,1396.88,201.27,3907.08,6701.21
1999,core,292028004,399735,1.471308,5262.51,2373.38,1370.97,4829.12,1452.87,141.12,265.45,432.71,436.44,1429.24,219.57,3857.24,6869.32
2000,core,292028004,404649,1.423461,5088.05,2386.4,1334.11,4919.57,1434.27,126.03,277.15,450.07,494.55,1523.26,218.71,3987.83,6948.72
2001,core,292028004,408472,1.384077,5329.32,2493.42,1513.63,5327.06,1475.4,129.63,290.79,489.69,586.6,1687.17,224.6,4788.73,7933.62
2002,core,292028004,406829,1.362535,4856.08,2690.01,1530.55,5958.76,1607.51,144.01,278.74,545.36,497.04,1594.01,279.92,4993.34,7951.08
2003,core,292028004,405496,1.332174,4783.84,2693.11,1359.35,6253.05,1698.93,148.39,354.9,607.5,918.53,1529.76,285.38,5749.77,7293.2
2004,core,292028004,405116,1.297618,6092.41,2573.93,1497.57,6137.12,1705.77,152.14,328.85,562.16,856.65,1668.26,318.28,6072.22,7087.18
2005,core,292028004,405173,1.255095,5859.16,2744.16,1414.56,5381.1,1559.88,150.97,137.73,518.89,508.05,1547.97,341.22,5896.66,7310.19
2006,core,292028004,405819,1.215873,6196.22,2853.08,1640.17,6111.42,1624.98,164.46,218.03,571.12,509.77,1901.44,349.38,5988.13,7716.95
2007,core,292028004,406125,1.182201,6383.74,2911.26,1547.33,6651.03,1680.13,146.44,249.79,579.64,526.57,2348.11,370.78,7210.77,8558.62
2008,core,292028004,405904,1.138489,6084.07,3010.75,1611.92,6281.55,1569.05,206.96,269.65,594.37,549.08,2032.84,386.59,7500.4,8756.67
2009,core,292028004,406320,1.142553,5008.38,3063.48,1716.99,6683.71,1735.21,162.09,339.06,570.47,612.1,2044.17,452.53,7941.7,6965.23
2010,core,292028004,407985,1.124115,6772.24,3041.38,1660.12,6327.5,1795.95,173.56,352.53,543.86,654.79,1559.27,452.58,8099.09,7702.49
2011,core,292028004,450887,1.089718,6517.32,2677.46,1700.28,6283.99,1602.79,162.32,257.95,473.16,648.98,1819.68,446.39,7440.29,7296.1
2012,core,292028004,453217,1.067624,6411.44,2958.32,1706.5,6230.04,1691.38,142.47,249.48,543.02,600.72,1832.81,416.67,7786.57,7242.68
2013,core,292028004,456338,1.052211,6419.99,2846.22,1659.04,5965.92,1657.18,127.43,245.48,533.27,544.27,1641.71,500.52,8214.28,7975.45
2014,core,292028004,459091,1.035415,6685.47,2777.79,1733.95,6089.76,1649.08,127.39,272.58,535.01,572.76,1723.29,507.76,7941.36,7889.3
2015,core,292028004,461386,1.034187,6600.81,2869.29,1757.67,6078.58,1716.07,125.01,252.34,554.16,585.83,1553.02,582.42,8698.92,9281.71
2016,core,292028004,463472,1.021304,6179.09,2912.16,1725.53,6464.18,1854.37,135.76,270.42,570.58,515.17,1750.7,613.5,8053.5,8675.57
2017,core,292028004,465554,1,6566.96,2993.2,1668.37,6306.74,2015.97,141.19,270.55,572.23,331.57,1610,579.93,7962.41,8530.86
1998,core,312006001,104180,1.503804,3359.69,2629.81,170.49,3587.06,1417.43,280.92,386.97,451.71,434.12,142.43,0,3087.53,1428.78
1999,core,312006001,105369,1.471308,3816.83,2855.83,169.47,4534.63,1291.86,127.06,1345.6,451.02,444.85,139.65,0,4652.41,1998.32
2000,core,312006001,106428,1.423461,4251.17,2770.95,172.51,3750.58,1372.06,145.16,412.49,452.74,438.79,162.63,0,5052.59,2329.02
2001,core,312006001,107312,1.384077,4330.42,2831.87,162.34,4231.46,1360.25,135.16,931.75,472.92,433.85,168.15,0,4698.15,2028.44
2002,core,312006001,108480,1.362535,4111.52,2117.8,162.58,4386.53,1475.7,133.57,486.82,496.59,797,157.03,0,5630.26,3178.18
2003,core,312006001,108804,1.332174,4142.45,2150.12,165.72,4691.36,1549.21,108.25,489.59,498,1032.07,156.83,84.1,5262.83,3599.91
2004,core,312006001,109007,1.297618,4443.14,2309.23,176.67,5378.23,1604.86,158.23,524.66,532.71,1118.36,173.75,84.48,6085.07,5539.42
2005,core,312006001,109537,1.255095,4947.3,2914.89,192.8,5669.93,1651.93,146.26,516.04,539.8,911.15,250.17,59.7,6874.54,4096.1
2006,core,312006001,109774,1.215873,4825.07,2862.77,207.11,4743.38,1662.2,139.94,515.8,564.54,546.15,231.27,62.91,6490.08,3764.58
2007,core,312006001,109969,1.182201,5065.59,3086.48,194.43,5009.35,1658.9,142.92,900.29,595.37,693.12,238.56,69.6,5973.04,3642.62
2008,core,312006001,109854,1.138489,4864.37,2913.47,202.11,4757.6,1680.84,143.85,715.77,535.6,581.75,224.79,77.01,5821.82,3480.7
2009,core,312006001,109753,1.142553,4242.15,2846.71,201.93,4627.77,1694.84,132.78,470.39,467.99,488.49,249.39,87.51,5631.29,2879.15
2010,core,312006001,109626,1.124115,5093.86,2843.14,198.59,4679.57,1667.54,124.56,497.92,499.38,472.07,295.4,90.69,5595.89,3960.17
2011,core,312006001,109613,1.089718,4974.76,2768.64,202.74,4720.95,1663.36,122.03,541.5,478.81,454.57,296.34,94.97,6038.59,4369.1
2012,core,312006001,110016,1.067624,4573.83,2819.03,192.36,4901.11,1685.28,135.04,600.22,648.94,562.24,212.9,91.97,5506.64,3897.08
2013,core,312006001,110635,1.052211,4547.6,2662.61,190.06,4931.99,1604.77,124.74,591.12,631.47,720.87,264.23,99.79,5342.55,3502.52
2014,core,312006001,110758,1.035415,4665.85,2721.89,188.41,4712.5,1584.03,100.92,692.29,626.24,563.54,187.49,108.66,4748.53,3841.39
2015,core,312006001,110951,1.034187,4557.88,2857.01,185.48,4416.96,1594.8,100.63,484.55,447.83,650.96,225.43,134.51,4553.9,4177.04
2016,core,312006001,111039,1.021304,4417.66,2836.95,192.04,4810.61,1604.95,108.01,579.46,477.12,670.02,323.17,154.41,4204.78,3994.05
2017,core,312006001,111659,1,4609.58,2833.16,188.29,4135.72,1566.72,113.09,473.37,437.66,452.5,196.21,159.01,3970.06,3679.21
1998,core,312006002,84354,1.503804,3034.23,2703.21,15.22,2789.56,1340.4,101.25,120.89,389.73,310.82,19.68,18.77,1002.67,1784.99
1999,core,312006002,85290,1.471308,3166.98,2803.52,14.84,2946.67,1426.1,119.91,125.55,395.44,342.35,19.17,18.16,1068.05,1838.86
2000,core,312006002,86078,1.423461,3837.13,2585.17,5.62,3165.86,1627.93,121.09,116.32,400.28,260.02,27.83,17.41,1120.51,1697.2
2001,core,312006002,86781,1.384077,3957.53,2750.24,5.5,3387.67,1815.69,123.22,112.71,413.06,293.61,21.95,16.79,2038.35,2517.02
2002,core,312006002,87507,1.362535,4030.65,2511.63,0,3911.65,2148.76,115.83,101.1,419.31,371.09,22.06,17.89,2520.46,3405.79
2003,core,312006002,87553,1.332174,4140.11,2724.02,5.93,3715.57,2187.84,115.29,107.3,437.29,304.67,5.93,18.76,2317.64,3446.96
2004,core,312006002,87492,1.297618,4075.07,2553.74,5.78,3687.51,1970.79,135.87,110.7,464.66,359.34,30.17,20.47,2905.53,3177.76
2005,core,312006002,87691,1.255095,4039.11,2665.88,6.98,3402.51,1724.41,124.12,121.39,468.27,337.37,33.26,20.05,2574.41,3049.47
2006,core,312006002,87669,1.215873,3683.91,2352.77,6.61,3524.92,1637.02,116.96,101.96,456.77,450.8,30.86,21.55,2305.34,2969.26
2007,core,312006002,87610,1.182201,3774.4,2439.64,5.94,3393.94,1598.69,120.75,97.88,462.47,524.17,30.09,22.22,2243.63,2164.06
2008,core,312006002,87308,1.138489,4052.59,2677.59,5.44,3533.37,1626.12,133.62,105.81,477.09,610.48,29.29,19.46,2311.59,2279.6
2009,core,312006002,87016,1.142553,3985.78,2657.19,6.11,3334.05,1779.05,130.55,102.37,291.33,427.26,58.06,19.88,2231.46,2144.36
2010,core,312006002,86701,1.124115,4248.15,2738.38,7.27,3580.21,1782.41,112.96,97.18,493.84,469.03,36.28,20.94,2201,2385.58
2011,core,312006002,86570,1.089718,4180.31,2756.17,7.9,3577.94,1806.41,109.32,101.59,505.12,483.95,40.66,22.19,1944.33,2527.63
2012,core,312006002,86804,1.067624,3895.06,2670.53,7.76,3611.8,1828.49,89.27,86.41,445.82,463.99,33.12,27.37,2002.86,2491.13
2013,core,312006002,86933,1.052211,4810.17,2949.18,7.06,4045.25,1768.25,92.8,95.44,458.94,539.1,34.35,31,1790.89,3319.61
2014,core,312006002,87335,1.035415,4767.84,2984.03,8.52,4101.93,1838.44,98.28,280.7,654.15,683.6,38.93,29.88,2101.15,3723.84
2015,core,312006002,87664,1.034187,4786.03,2951.93,8.05,4066.52,1890.56,106.99,343.55,720.32,531.59,31.94,30.19,2199.7,3535.68
2016,core,312006002,88293,1.021304,4802.23,3119.48,7.03,4089.35,1928.03,111.36,382.76,699.36,507.19,36.21,30.65,2251.05,3352.39
2017,core,312006002,88664,1,4197.93,3169.08,6.67,3665.36,1822.61,104.54,189.82,666.18,456.33,33.93,31.05,2145.68,3383.13
1998,lega,322001002,40090,1.503804,11012.04,8485.09,392.89,10446.8,2941.79,583.3,861.29,2252.66,1332.95,351.89,0,8504.54,2744.5
1999,lega,322001002,40223,1.471308,11284.22,8898.48,407.78,9805.42,2829.56,437.35,956.89,2173.22,1133.25,365.09,0,7826.96,3162.28
2000,lega,322001002,40325,1.423461,10439.38,8132.88,405.31,9226.66,3163.39,357.18,450.09,2257.28,1109.17,289.6,0,8380.41,3092.34
2001,lega,322001002,40488,1.384077,11218.11,8765.8,404.27,10196.94,4114.24,466.98,177.7,2245.82,1085.69,285.92,0,7970.79,3889.02
2002,lega,322001002,40380,1.362535,10451.68,7549.01,539.35,11448.07,4423.24,447.22,190.72,2315.8,1289.4,444.43,0,9707.49,2883.62
2003,lega,322001002,40499,1.332174,10792.84,8074.41,407.56,10203.78,4017.48,487.73,145.52,2155.73,1285.47,505.75,0,9974.59,2728.9
2004,lega,322001002,40693,1.297618,11224.89,8528.71,407.59,10395.93,3779.63,486.68,155.19,2028.97,1196.47,378.61,0,10517.24,3688.71
2005,lega,322001002,40942,1.255095,11614.75,9096.43,364.03,10569.11,3863.98,502.16,137.29,2010.67,1279.36,419.92,0,9370.73,4244.21
2006,lega,322001002,40909,1.215873,11704.38,8908.43,381.65,11704.58,4163.56,653.23,185.5,1950.23,1325.77,398.42,0,9142.87,4057.24
2007,lega,322001002,40699,1.182201,12413.24,9731.89,409.07,11223.05,4299.81,400.59,86.77,2077.17,1201.37,502.4,0,8466.71,4008.3
2008,lega,322001002,40361,1.138489,11616.48,9067.12,415.98,11446.39,4343.68,247.95,140.09,1924.5,1112.45,472.96,0,7555.79,2942.39
2009,lega,322001002,40049,1.142553,12369.86,9656.43,371.53,12084.98,4536.86,251.4,134.08,2110.35,1470.91,389.48,0,7519.51,2919.56
2010,lega,322001002,39790,1.124115,12619.56,10014.1,359.92,13006.85,5809.39,280.26,140.64,2137.73,1285.63,459.11,0,8196.65,2951.44
2011,lega,322001002,39541,1.089718,12941.73,10374.57,374.83,13301.23,5483.31,265.29,169.31,2016.66,1402.36,496.31,0,8279.96,3241.08
2012,lega,322001002,39489,1.067624,13545.08,10891.54,377.23,12162.69,4742.35,280.19,104.85,2109.47,1244.61,307.67,0,8734.47,3938.87
2013,lega,322001002,39396,1.052211,12659.32,10144.24,396.41,11962.34,4711.29,244.05,166.71,1958.64,1188.83,339.04,0,9899.67,5722.54
2014,lega,322001002,39470,1.035415,13058.3,10452.06,389.35,12044.07,4924.49,242.63,175.72,1922.23,1159.16,333,0,8149.67,4258.8
2015,lega,322001002,39184,1.034187,12793.72,9669.88,398.8,12671.63,4869.27,286,202.27,1845.9,1054.5,363.75,0,10635.83,3673.95
2016,lega,322001002,38726,1.021304,10885.79,7113.99,398.49,12728.91,4349.87,298.11,227.18,2019.3,1111.56,363.47,0,7892.71,3535.69
2017,lega,322001002,38294,1,12471.89,6847.83,415.13,10827.48,4226.07,204.73,68.66,1631.65,915.11,425.5,0,6780.88,2787.88
1998,lega,322009001,54639,1.503804,5701.11,4035.25,8.01,5419.73,2168.94,567.01,277.28,713.46,644.1,25.09,0,4257.38,2014.29
1999,lega,322009001,53620,1.471308,5673.67,4085.92,8.35,5280.04,2105.25,564.43,246.43,716,644.91,25.3,0,4469.01,1961.68
2000,lega,322009001,52562,1.423461,6250.69,4092.3,8.38,5817.17,2616.72,437.51,277.49,737.35,480.81,25.04,0,3695.11,1504
2001,lega,322009001,61868,1.384077,5458.99,3647.79,8.95,5106.68,2214.61,358.13,248.7,736.87,492.56,21.16,0,3503.38,1616.16
2002,lega,322009001,62397,1.362535,5493.03,3717.38,8.86,5246.19,2220.23,388.31,215.59,829.12,593.62,15.01,0,3877.34,1663.01
2003,lega,322009001,62151,1.332174,5579.95,3715.66,87.2,5524.41,2199.06,308.14,242.93,800.46,796.49,122.76,0,4944.09,1604.69
2004,lega,322009001,61942,1.297618,5671.5,3772.96,163.34,5720.14,2152.81,215.52,256.21,774.35,1010.3,242.63,0,6080.92,1662.41
2005,lega,322009001,61789,1.255095,5588.02,3700.81,144.84,5910.93,2592.79,196.53,251.41,778.34,809.8,280.63,0,7791.82,3215.54
2006,lega,322009001,61662,1.215873,5712.4,3803.7,149.48,6878.27,2750.01,189.93,285.94,835.18,1102.68,283.46,0,8481.32,2152.59
2007,lega,322009001,61421,1.182201,5230.89,3365.31,210.44,7578.04,2766.01,185.31,375.82,884.83,876.66,280.12,0,9771.74,2903.08
2008,lega,322009001,61299,1.138489,5542.1,3548.81,241.22,7129.46,2471.41,291.77,213.74,858.04,1055.94,275.18,0,10145.13,2264.52
2009,lega,322009001,61767,1.142553,6428.15,4108.49,206.9,7823.66,2672.85,185.76,225.21,861.3,1804.22,225.04,0,11595.5,3495.14
2010,lega,322009001,62548,1.124115,7863.2,5238.65,203.35,7232.65,2671.11,192.17,241.81,912.4,1377.2,285.85,0,10900.25,2790.52
2011,lega,322009001,63052,1.089718,8880.71,6675.19,198.66,6682.41,2269.31,194.74,231.53,817.5,1389.19,294.63,0,10911.55,5743.17
2012,lega,322009001,63946,1.067624,5631.1,3570.64,207.92,6039.9,2112.81,182.24,180.52,870.16,1376.75,230.63,0,10774.22,4872.82
2013,lega,322009001,64263,1.052211,8669.83,6669.14,171.71,6171.39,2223.73,177.16,184.19,849.79,1013.52,203.21,0,7941.31,4907.88
2014,lega,322009001,64754,1.035415,5989.09,3889.28,168.79,6189.06,2234.57,183.81,205.89,828.16,991.61,191.45,0,4841.89,1628.76
2015,lega,322009001,65397,1.034187,5532.69,3470.55,13.35,5996.06,2571.73,184.3,252.01,858.12,400.77,58.76,7.07,6814.84,1793.37
2016,lega,322009001,65317,1.021304,4331.41,2580.46,13.77,5757.72,2487.12,174.64,264.73,820.97,491.99,49.17,4.42,6651.89,1470.33
2017,lega,322009001,65351,1,4770.44,3148.42,9.89,5541.28,2420.21,126.03,248.06,847.63,512.03,46.98,3.55,5794.77,1622.6
1998,lega,322004007,82697,1.503804,8384.74,1917.19,230.35,8154.26,4240.57,462.52,319.36,876.82,802.54,411.84,0,3663.61,2152.99
1999,lega,322004007,81517,1.471308,8422.3,1969.5,220.66,8156.92,4232.62,430.91,365.55,876.3,834.4,377.71,0,3436.74,2027.63
2000,lega,322004007,80450,1.423461,8600.01,2059.43,224.66,8019,4282.64,457.26,299.72,892.94,809.23,379.54,0.01,3102.77,2219.91
2001,lega,322004007,79730,1.384077,8742.28,2086.71,235.22,8287.11,4579.4,464.79,303.37,893.36,784.32,372.76,0.01,2824.2,2025.59
2002,lega,322004007,79343,1.362535,8984.99,2052.6,240.26,8469.76,4741.79,345.08,305.95,936.22,811.08,395.03,0.02,2286.5,2050.68
2003,lega,322004007,79251,1.332174,9164.5,1936.34,234.74,9268.87,4604.51,408.98,254.51,1013.05,1134.76,709.55,0.02,4264.59,3569.99
2004,lega,322004007,79023,1.297618,9549.08,2131.98,232.85,10378.72,5053.18,419.39,191.53,1160.61,1286.02,998.39,0.02,4892.7,3465.03
2005,lega,322004007,78901,1.255095,9923.9,2084.72,224.94,10228.61,5196.32,441.41,168.81,1160.85,1230.6,753.66,0.02,5040.04,4698.14
2006,lega,322004007,78847,1.215873,10888.09,2126.22,227.62,9949.21,5492.15,432.86,140.85,1178.74,835.11,528.37,0.03,4982.48,5422.03
2007,lega,322004007,78695,1.182201,9572.91,2069.8,197.17,10206.39,5656.87,404.07,159.26,1109.7,990.75,468.96,0.04,4319.64,3852.16
2008,lega,322004007,78418,1.138489,10456.69,2056.28,204.36,9766.73,5222.4,419.56,220.45,1128.52,863.86,428.57,0.04,4022.83,4040
2009,lega,322004007,78133,1.142553,10703.35,2580.87,193.63,10403.32,5979.53,445.19,169.4,1154.35,844.39,392.8,10.96,3873.33,4203.67
2010,lega,322004007,77588,1.124115,10383.93,2306.51,226.22,10039.6,5657.82,439.76,193.91,1066.34,831.75,429.44,12.95,3849.5,3782.52
2011,lega,322004007,76982,1.089718,9731.7,2003.7,259.58,8889.05,5121.6,438.32,137.58,875.09,718.15,396.84,13.21,3848.51,4046.23
2012,lega,322004007,77218,1.067624,10264.96,2076.86,259.38,8921.87,5134.75,444.43,172.73,796.15,784.42,410.86,14.16,3517.27,4480.09
2013,lega,322004007,76883,1.052211,9698.84,1961.96,289.49,9033.29,5324.45,430.29,146.17,786.49,784.11,408.72,14.75,3416.8,4422.52
2014,lega,322004007,76462,1.035415,9560.18,1920.57,286.48,8543.48,5436.92,392.3,156.48,475.61,632.36,397.25,15.53,3356.31,4414.97
2015,lega,322004007,75856,1.034187,9526.23,1851.26,235.79,8345.16,5017.22,246.87,188.18,492.99,671.29,436.73,15.91,3507.13,4435.32
2016,lega,322004007,75371,1.021304,8932.39,3405.15,239.51,7461.11,4500.72,225.66,223.78,479.95,264.14,466.05,17.2,2509.02,4031.76
2017,lega,322004007,73974,1,9954.43,4340.74,231.07,7383.54,4406.36,221.78,216.9,491.11,266.76,459.29,18.87,2027.6,4508.86
1998,lega,322011005,85848,1.503804,8241.06,3577.14,428.06,6897.72,2878.8,411.52,137.64,925.05,890.79,420.09,0,5493.08,1645.45
1999,lega,322011005,85695,1.471308,8276.37,3719.42,446.55,6900.05,2868.98,398.19,141.39,916.37,901.38,446.86,0,5501.89,2161.74
2000,lega,322011005,85628,1.423461,7870.68,3190.16,433.56,7156.23,3363.66,376.86,103.11,995.88,877.32,263.45,0,5142.12,1712.11
2001,lega,322011005,85458,1.384077,8244.34,3093.24,495.56,7247.07,3757.55,386.77,72.58,965.93,652.17,350.3,0,4741.8,1592.24
2002,lega,322011005,85598,1.362535,7958.09,2234.8,411.14,8098.99,3908.64,388.53,178.1,942.94,822.65,320.66,0,5391.25,1848.4
2003,lega,322011005,85680,1.332174,8217.26,2336.57,373.28,8352.23,4065.33,385.41,64.85,954.94,1162.91,386.78,0,6358.76,1269.8
2004,lega,322011005,85921,1.297618,9076.84,2668.79,377.03,8955.75,4515.49,429.94,71.08,964.79,925.68,401.76,0,6393.5,1385.69
2005,lega,322011005,86094,1.255095,9435,2769.97,376.34,9496.37,5043.97,441.78,54.75,1010.82,855.18,407.91,0,6212.88,1561.21
2006,lega,322011005,85848,1.215873,9325.32,2928.26,380.48,9565.42,5108.16,447.43,101.66,1017.63,731.13,507.95,0,6315.83,1555.18
2007,lega,322011005,85623,1.182201,8628.05,2632.56,382.05,9996.61,4592.83,393.14,89.69,998.27,870.33,1279.47,0,7058.5,1138.43
